url,класс,код,в sitemap,lastmod,разрешён robots,robots-мета,canonical,hreflang,глубина от /,входящих ссылок,title
https://rusofacilapp.com/es/courses/a2/1,урок,200,да,2026-08-17T22:46:45.724Z,да,,на себя,3,2,12,"El aspecto verbal: perfectivo e imperfectivo — lección 1, nivel A2"
https://rusofacilapp.com/es/glossary/aspecto-en-pasado-habitual,термин глоссария,200,да,2026-08-28T17:40:53.165Z,да,,на себя,3,2,10,aspecto en el pasado habitual en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/aspecto-del-infinitivo,термин глоссария,200,да,2026-08-29T18:32:11.585Z,да,,на себя,3,2,10,aspecto del infinitivo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/aspecto-en-imperativo,термин глоссария,200,да,2026-08-28T17:40:52.951Z,да,,на себя,3,2,10,aspecto en el imperativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/aspecto-en-negacion,термин глоссария,200,да,2026-08-28T19:26:38.300Z,да,,на себя,3,2,6,aspecto en la negación en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/caso-acusativo,термин глоссария,200,да,2026-08-28T17:40:47.752Z,да,,на себя,3,2,7,caso acusativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/caso-dativo,термин глоссария,200,да,2026-08-28T17:40:47.655Z,да,,на себя,3,2,3,caso dativo en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/aspecto-perfectivo,термин глоссария,200,да,2026-08-28T17:40:47.155Z,да,,на себя,3,2,4,aspecto perfectivo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/caso-nominativo,термин глоссария,200,да,2026-08-28T17:40:46.930Z,да,,на себя,3,2,3,caso nominativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/caso-genitivo,термин глоссария,200,да,2026-08-28T17:40:47.034Z,да,,на себя,3,2,6,caso genitivo en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/caso-instrumental,термин глоссария,200,да,2026-08-28T17:40:47.846Z,да,,на себя,3,2,3,caso instrumental en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/caso-preposicional,термин глоссария,200,да,2026-08-28T17:40:47.943Z,да,,на себя,3,2,3,caso preposicional en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/caso-vocativo,термин глоссария,200,да,2026-08-19T19:50:38.967Z,да,,на себя,3,2,2,caso vocativo (звательный падеж) en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/complemento-directo,термин глоссария,200,да,2026-08-28T17:40:44.113Z,да,,на себя,3,2,2,complemento directo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/conjuncion,термин глоссария,200,да,2026-08-28T17:40:44.013Z,да,,на себя,3,2,2,conjunción en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/complemento-indirecto,термин глоссария,200,да,2026-08-28T17:40:45.728Z,да,,на себя,3,2,3,complemento indirecto en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/10,урок,200,да,2026-08-17T22:46:51.822Z,да,,на себя,3,2,13,"Dativo de adjetivos y pronombres — lección 10, nivel A2 | RusoFácilapp"
https://rusofacilapp.com/es/glossary/conector-argumentativo,термин глоссария,200,да,2026-08-28T17:40:53.268Z,да,,на себя,3,2,12,conector argumentativo en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/9,урок,200,да,2026-08-17T22:46:51.731Z,да,,на себя,3,2,14,"Genitivo de adjetivos y pronombres — lección 9, nivel A2"
https://rusofacilapp.com/es/courses/a2/11,урок,200,да,2026-08-17T22:46:51.910Z,да,,на себя,3,2,10,"Instrumental de adjetivos y pronombres — lección 11, nivel A2"
https://rusofacilapp.com/es/courses/a2/22,урок,200,да,2026-08-17T22:46:52.999Z,да,,на себя,3,2,10,"Comparaciones en el habla: &#x27;чем... тем&#x27;, &#x27;так же как&#x27; | RusoFácilapp"
https://rusofacilapp.com/es/glossary/concordancia,термин глоссария,200,да,2026-08-29T18:32:11.007Z,да,,на себя,3,2,4,concordancia en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/conjuncion-adversativa,термин глоссария,200,да,2026-08-28T17:40:49.876Z,да,,на себя,3,2,11,conjunción adversativa en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/5,урок,200,да,2026-08-17T22:46:46.101Z,да,,на себя,3,2,7,"Planes de viaje y transporte público — lección 5, nivel A2"
https://rusofacilapp.com/es/glossary/conjuncion-causal,термин глоссария,200,да,2026-08-28T18:00:51.875Z,да,,на себя,3,2,12,conjunción causal en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/conjuncion-concesiva,термин глоссария,200,да,2026-08-19T19:50:38.963Z,да,,на себя,3,2,5,conjunción concesiva (хотя) en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/conjuncion-condicional,термин глоссария,200,да,2026-08-28T17:40:50.074Z,да,,на себя,3,2,2,conjunción condicional en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/3,урок,200,да,2026-08-17T22:46:45.938Z,да,,на себя,3,2,11,"Casos rusos en la práctica: genitivo y acusativo — lección 3, nivel A2"
https://rusofacilapp.com/es/glossary/conjuncion-final,термин глоссария,200,да,2026-08-28T18:00:53.155Z,да,,на себя,3,2,3,conjunción final (чтобы) en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/construccion-de-gerundio,термин глоссария,200,да,2026-08-28T17:40:50.169Z,да,,на себя,3,2,8,construcción de gerundio
https://rusofacilapp.com/es/glossary/conjuncion-subordinante,термин глоссария,200,да,2026-08-28T17:40:48.034Z,да,,на себя,3,2,3,conjunción subordinante en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/construccion-participial,термин глоссария,200,да,2026-08-28T18:00:53.013Z,да,,на себя,3,2,9,construcción participial
https://rusofacilapp.com/es/glossary/interrogativo-con-by-ni,термин глоссария,200,да,2026-08-28T17:40:53.667Z,да,,на себя,3,2,2,construcción «бы ни» en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/dativo-de-direccion,термин глоссария,200,да,2026-08-28T17:40:51.598Z,да,,на себя,3,2,2,dativo de dirección (к + dativo) en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/14,урок,200,да,2026-08-17T22:46:52.222Z,да,,на себя,3,2,15,"Verbos de movimiento: идти y ходить — lección 14, nivel A2"
https://rusofacilapp.com/es/glossary/dativo-impersonal,термин глоссария,200,да,2026-08-29T18:32:11.236Z,да,,на себя,3,2,5,dativo impersonal (мне холодно) en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/proporcionalidad-chem-tem,термин глоссария,200,да,2026-08-28T17:40:53.892Z,да,,на себя,3,2,2,construcción «чем... тем...» en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/8,урок,200,да,2026-08-17T22:46:46.384Z,да,,на себя,3,2,11,"Salud y el cuerpo humano — lección 8, nivel A2 | RusoFácilapp"
https://rusofacilapp.com/es/glossary/discurso-indirecto,термин глоссария,200,да,2026-08-28T17:40:48.525Z,да,,на себя,3,2,3,discurso indirecto en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/diminutivo,термин глоссария,200,да,2026-08-19T19:50:38.944Z,да,,на себя,3,2,15,diminutivo en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/conjuncion-coordinante,термин глоссария,200,да,2026-08-28T17:40:49.240Z,да,,на себя,3,2,3,conjunción coordinante en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/estilo-cientifico-oficial,термин глоссария,200,да,2026-08-28T17:40:49.656Z,да,,на себя,3,2,10,estilo científico/oficial en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/doble-negacion,термин глоссария,200,да,2026-08-28T17:14:12.691Z,да,,на себя,3,2,18,doble negación en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/25,урок,200,да,2026-08-17T22:46:53.371Z,да,,на себя,3,2,7,"Pronombres negativos: никто, ничто, никакой — lección 25, nivel A2"
https://rusofacilapp.com/es/glossary/idiomatismo,термин глоссария,200,да,2026-08-28T17:40:53.464Z,да,,на себя,3,2,4,expresión idiomática en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/exclamacion-kakoy-kak,термин глоссария,200,да,2026-08-28T17:40:53.771Z,да,,на себя,3,2,16,exclamación con «какой» y «как» en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/estilo-poetico,термин глоссария,200,да,2026-08-28T16:08:40.618Z,да,,на себя,3,2,5,estilo poético/literario en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/estilo-coloquial,термин глоссария,200,да,2026-08-19T19:50:38.952Z,да,,на себя,3,2,9,estilo coloquial en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/participio-corto-largo,термин глоссария,200,да,2026-08-19T19:50:38.965Z,да,,на себя,3,2,8,forma corta y larga del participio pasivo en ruso — glosario de…
https://rusofacilapp.com/es/glossary/genitivo-partitivo,термин глоссария,200,да,2026-08-28T17:40:52.857Z,да,,на себя,3,2,2,genitivo partitivo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/genitivo-posesivo,термин глоссария,200,да,2026-08-28T17:40:52.671Z,да,,на себя,3,2,3,genitivo posesivo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/gerundio,термин глоссария,200,да,2026-08-28T17:40:47.535Z,да,,на себя,3,2,18,gerundio en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/genitivo-de-cantidad,термин глоссария,200,да,2026-08-28T17:40:51.361Z,да,,на себя,3,2,2,genitivo de cantidad en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/gerundio-de-pasado,термин глоссария,200,да,2026-08-19T19:50:38.962Z,да,,на себя,3,2,2,gerundio de pasado
https://rusofacilapp.com/es/glossary/genitivo-de-negacion,термин глоссария,200,да,2026-08-28T17:40:49.337Z,да,,на себя,3,2,3,genitivo de negación en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/30,урок,200,да,2026-08-17T22:46:53.921Z,да,,на себя,3,2,6,"Describir el carácter y el aspecto físico — lección 30, nivel A2"
https://rusofacilapp.com/es/courses/a2/7,урок,200,да,2026-08-17T22:46:46.283Z,да,,на себя,3,2,15,"Comparaciones y opiniones simples — lección 7, nivel A2 | RusoFácilapp"
https://rusofacilapp.com/es/glossary/grado-superlativo,термин глоссария,200,да,2026-08-28T17:40:48.824Z,да,,на себя,3,2,3,grado superlativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/grado-comparativo,термин глоссария,200,да,2026-08-28T17:40:48.715Z,да,,на себя,3,2,76,grado comparativo en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/19,урок,200,да,2026-08-17T22:46:52.715Z,да,,на себя,3,2,7,"Grado comparativo de los adjetivos — lección 19, nivel A2"
https://rusofacilapp.com/es/glossary/genero-gramatical,термин глоссария,200,да,2026-08-28T17:40:44.224Z,да,,на себя,3,2,3,género gramatical en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/20,урок,200,да,2026-08-17T22:46:52.824Z,да,,на себя,3,2,11,"Grado comparativo de los adverbios — lección 20, nivel A2"
https://rusofacilapp.com/es/glossary/infinitivo,термин глоссария,200,да,2026-08-28T17:40:45.270Z,да,,на себя,3,2,2,infinitivo en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/instrumental-de-compania,термин глоссария,200,да,2026-08-28T17:40:52.762Z,да,,на себя,3,2,2,instrumental de compañía
https://rusofacilapp.com/es/courses/a2/21,урок,200,да,2026-08-17T22:46:52.913Z,да,,на себя,3,2,9,"Grado superlativo de los adjetivos — lección 21, nivel A2"
https://rusofacilapp.com/es/glossary/instrumental-de-medio,термин глоссария,200,да,2026-08-28T17:40:51.461Z,да,,на себя,3,2,2,instrumental de medio en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/marcador-narrativo,термин глоссария,200,да,2026-08-28T17:40:53.564Z,да,,на себя,3,2,2,marcador narrativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/instrumental-predicativo,термин глоссария,200,да,2026-08-28T17:40:49.536Z,да,,на себя,3,2,3,instrumental predicativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/interjeccion,термин глоссария,200,да,2026-08-19T19:50:38.955Z,да,,на себя,3,2,5,interjección en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/jerga-juvenil,термин глоссария,200,да,2026-08-28T17:40:51.249Z,да,,на себя,3,2,2,jerga juvenil en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/modo-condicional,термин глоссария,200,да,2026-08-28T17:40:48.426Z,да,,на себя,3,2,46,modo condicional en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/modo-imperativo,термин глоссария,200,да,2026-08-28T17:40:48.333Z,да,,на себя,3,2,71,modo imperativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/numeral,термин глоссария,200,да,2026-08-28T17:40:48.618Z,да,,на себя,3,2,130,numeral en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/modo-verbal,термин глоссария,200,да,2026-08-28T17:40:45.506Z,да,,на себя,3,2,2,modo verbal en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/orden-de-palabras,термин глоссария,200,да,2026-08-28T17:14:11.877Z,да,,на себя,3,2,3,orden de palabras en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/oracion-indefinido-personal,термин глоссария,200,да,2026-08-28T17:14:13.954Z,да,,на себя,3,2,2,oración indefinido-personal en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/palabra-parentetica,термин глоссария,200,да,2026-08-19T19:50:38.956Z,да,,на себя,3,2,2,palabra parentética (вводное слово) en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/oracion-subordinada,термин глоссария,200,да,2026-08-28T18:00:51.319Z,да,,на себя,3,2,4,oración subordinada en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/par-aspectual,термин глоссария,200,да,2026-08-28T17:40:49.143Z,да,,на себя,3,2,3,par aspectual en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/courses/a2/13,урок,200,да,2026-08-17T22:46:52.095Z,да,,на себя,3,2,8,"Repaso general: todos los casos en un texto — lección 13, nivel A2"
https://rusofacilapp.com/es/glossary/participio-pasivo,термин глоссария,200,да,2026-08-28T17:40:47.436Z,да,,на себя,3,2,3,participio pasivo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/participio-activo,термин глоссария,200,да,2026-08-28T18:00:51.449Z,да,,на себя,3,2,64,participio activo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/preposicional-de-tema,термин глоссария,200,да,2026-08-28T17:40:51.792Z,да,,на себя,3,2,2,preposicional de tema
https://rusofacilapp.com/es/courses/a2/16,урок,200,да,2026-08-17T22:46:52.399Z,да,,на себя,3,2,10,"Verbos de movimiento: бежать y бегать — lección 16, nivel A2"
https://rusofacilapp.com/es/glossary/particula-modal,термин глоссария,200,да,2026-08-28T18:00:51.976Z,да,,на себя,3,2,3,partícula modal en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/preposicion-v-na,термин глоссария,200,да,2026-08-28T17:14:11.568Z,да,,на себя,3,2,2,preposiciones «в» y «на» de lugar en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/preposicion,термин глоссария,200,да,2026-08-28T17:40:43.916Z,да,,на себя,3,2,2,preposición en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/courses/a2/6,урок,200,да,2026-08-17T22:46:46.192Z,да,,на себя,3,2,9,"La casa, el barrio y las direcciones — lección 6, nivel A2"
https://rusofacilapp.com/es/glossary/pronombre-posesivo,термин глоссария,200,да,2026-08-28T17:40:48.926Z,да,,на себя,3,2,3,pronombre posesivo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/numero-gramatical,термин глоссария,200,да,2026-08-28T17:40:45.631Z,да,,на себя,3,2,3,número gramatical en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/registro-formal-e-informal,термин глоссария,200,да,2026-08-28T17:40:48.235Z,да,,на себя,3,2,2,registro formal e informal en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/24,урок,200,да,2026-08-17T22:46:53.232Z,да,,на себя,3,2,12,"Pronombres indefinidos con -нибудь — lección 24, nivel A2"
https://rusofacilapp.com/es/glossary/pronombre-negativo,термин глоссария,200,да,2026-08-28T17:14:12.504Z,да,,на себя,3,2,2,pronombre negativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/pronombre-reflexivo,термин глоссария,200,да,2026-08-28T17:40:49.023Z,да,,на себя,3,2,3,pronombre reflexivo en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/29,урок,200,да,2026-08-17T22:46:53.787Z,да,,на себя,3,2,7,El clima y cómo orientarse en una ciudad desconocida — lección 29 (A2)
https://rusofacilapp.com/es/courses/a2/23,урок,200,да,2026-08-17T22:46:53.127Z,да,,на себя,3,2,10,"Pronombres indefinidos: кто-то, что-то, какой-то — lección 23 (A2)"
https://rusofacilapp.com/es/glossary/segundo-caso-locativo,термин глоссария,200,да,2026-08-28T17:40:49.751Z,да,,на себя,3,2,2,segundo caso locativo (местный падеж) en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/regimen-preposicional,термин глоссария,200,да,2026-08-28T17:14:11.753Z,да,,на себя,3,2,2,régimen preposicional en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/prefijo-verbal,термин глоссария,200,да,2026-08-19T19:50:38.964Z,да,,на себя,3,2,2,prefijo verbal en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/pronombre,термин глоссария,200,да,2026-08-28T17:40:43.817Z,да,,на себя,3,2,2,pronombre en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/pronombre-indefinido,термин глоссария,200,да,2026-08-28T17:14:12.158Z,да,,на себя,3,2,3,pronombre indefinido en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/27,урок,200,да,2026-08-17T22:46:53.601Z,да,,на себя,3,2,8,"Salud y la visita al médico — lección 27, nivel A2 | RusoFácilapp"
https://rusofacilapp.com/es/glossary/regimen-verbal,термин глоссария,200,да,2026-08-28T17:14:13.722Z,да,,на себя,3,2,3,régimen verbal en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/sustantivo,термин глоссария,200,да,2026-08-28T17:40:43.495Z,да,,на себя,3,2,2,sustantivo en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/verbo,термин глоссария,200,да,2026-08-17T22:48:00.270Z,да,,на себя,3,2,2,verbo en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/courses/a2/12,урок,200,да,2026-08-17T22:46:52.007Z,да,,на себя,3,2,9,"Casos después de preposiciones complejas — lección 12, nivel A2"
https://rusofacilapp.com/es/glossary/plurale-tantum,термин глоссария,200,да,2026-08-28T17:14:13.830Z,да,,на себя,3,2,2,sustantivo solo en plural en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/2,урок,200,да,2026-08-17T22:46:45.854Z,да,,на себя,3,2,9,"El pasado y el futuro — lección 2, nivel A2 | RusoFácilapp"
https://rusofacilapp.com/es/glossary/sufijo-aumentativo,термин глоссария,200,да,2026-08-19T19:50:38.964Z,да,,на себя,3,2,2,sufijo aumentativo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/tiempo-verbal,термин глоссария,200,да,2026-08-17T22:48:01.316Z,да,,на себя,3,2,3,tiempo verbal en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/courses/a2/28,урок,200,да,2026-08-17T22:46:53.693Z,да,,на себя,3,2,8,"De compras: ropa y devoluciones — lección 28, nivel A2 | RusoFácilapp"
https://rusofacilapp.com/es/glossary/sujeto,термин глоссария,200,да,2026-08-17T22:48:00.981Z,да,,на себя,3,2,2,sujeto en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/tema-duro-y-blando,термин глоссария,200,да,2026-08-28T17:14:11.662Z,да,,на себя,3,2,4,tema duro y tema blando en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/verbo-biaspectual,термин глоссария,200,да,2026-08-19T19:50:38.951Z,да,,на себя,3,2,2,verbo biaspectual en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/verbo-modal,термин глоссария,200,да,2026-08-28T17:14:10.953Z,да,,на себя,3,2,3,verbo modal en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/verbo-movimiento-figurado,термин глоссария,200,да,2026-08-28T17:40:53.360Z,да,,на себя,3,2,13,verbo de movimiento en sentido figurado en ruso — glosario de…
https://rusofacilapp.com/es/glossary/verbo-movimiento-con-prefijo,термин глоссария,200,да,2026-08-29T18:32:11.124Z,да,,на себя,3,2,17,verbo de movimiento con prefijo en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/verbo-de-movimiento-multidireccional,термин глоссария,200,да,2026-08-28T17:40:48.137Z,да,,на себя,3,2,13,verbo de movimiento multidireccional en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/verbo-de-aspecto-unico,термин глоссария,200,да,2026-08-19T19:50:38.951Z,да,,на себя,3,2,2,verbo de aspecto único en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/verbo-irregular,термин глоссария,200,да,2026-08-28T17:14:11.150Z,да,,на себя,3,2,3,verbo irregular en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/verbo-reflexivo-sya,термин глоссария,200,да,2026-08-28T16:08:40.301Z,да,,на себя,3,2,246,verbo reflexivo (con -ся) en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/verbo-de-movimiento-unidireccional,термин глоссария,200,да,2026-08-17T22:48:02.724Z,да,,на себя,3,2,6,verbo de movimiento unidireccional en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/15,урок,200,да,2026-08-17T22:46:52.316Z,да,,на себя,3,2,14,"Verbos de movimiento: ехать y ездить — lección 15, nivel A2"
https://rusofacilapp.com/es/glossary/verbos-de-movimiento,термин глоссария,200,да,2026-08-17T22:48:02.314Z,да,,на себя,3,2,4,verbos de movimiento en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/contraste-to-nibud,термин глоссария,200,да,2026-08-28T17:14:12.403Z,да,,на себя,3,2,3,«-то» frente a «-нибудь» en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/par-ehat-ezdit,термин глоссария,200,да,2026-08-19T19:50:38.946Z,да,,на себя,3,2,2,ехать / ездить en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/voz-activa,термин глоссария,200,да,2026-08-28T17:40:45.816Z,да,,на себя,3,2,2,voz activa en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/voz-pasiva,термин глоссария,200,да,2026-08-28T17:40:46.733Z,да,,на себя,3,2,3,voz pasiva en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/par-idti-hodit,термин глоссария,200,да,2026-08-29T18:32:11.412Z,да,,на себя,3,2,3,идти / ходить en ruso — glosario de gramática | RusoFácilapp
https://rusofacilapp.com/es/glossary/par-letet-letat,термин глоссария,200,да,2026-08-28T17:14:11.972Z,да,,на себя,3,2,3,лететь / летать en ruso — glosario de gramática
https://rusofacilapp.com/es/glossary/par-bezhat-begat,термин глоссария,200,да,2026-08-19T19:50:38.947Z,да,,на себя,3,2,2,бежать / бегать en ruso — glosario de gramática
https://rusofacilapp.com/es/courses/a2/18,урок,200,да,2026-08-17T22:46:52.631Z,да,,на себя,3,2,12,"Verbos de movimiento en diálogos y práctica — lección 18, nivel A2"
https://rusofacilapp.com/es/glossary/par-nesti-nosit,термин глоссария,200,да,2026-08-19T19:50:38.959Z,да,,на себя,3,2,2,нести / носить en ruso — glosario de gramática
https://rusofacilapp.com/ru/courses/b1/3,урок,200,да,2026-08-17T22:46:46.704Z,да,,на себя,3,2,10,"Выражение мнения, согласие и несогласие — урок 3, уровень B1"
https://rusofacilapp.com/ru/courses/b1/1,урок,200,да,2026-08-17T22:46:46.476Z,да,,на себя,3,2,9,"Глаголы движения: идти и ехать в русском языке — урок 1, уровень B1"
https://rusofacilapp.com/es/courses/a2/17,урок,200,да,2026-08-17T22:46:52.544Z,да,,на себя,3,2,14,"Otros verbos de movimiento: летать/лететь, плавать/плыть, носить/нести"
https://rusofacilapp.com/es/glossary/par-plyt-plavat,термин глоссария,200,да,2026-08-28T17:14:12.066Z,да,,на себя,3,2,3,плыть / плавать en ruso — glosario de gramática
https://rusofacilapp.com/ru/courses/b1/6,урок,200,да,2026-08-17T22:46:47.028Z,да,,на себя,3,2,9,"СМИ и простые новости — урок 6, уровень B1 | RusoFácilapp"
https://rusofacilapp.com/ru/courses/b1/4,урок,200,да,2026-08-17T22:46:46.837Z,да,,на себя,3,2,9,"Мир работы и учёбы — урок 4, уровень B1 | RusoFácilapp"
https://rusofacilapp.com/ru/courses/b1/2,урок,200,да,2026-08-17T22:46:46.601Z,да,,на себя,3,2,11,"Падежи в контексте: дательный и творительный — урок 2, уровень B1"
https://rusofacilapp.com/ru/courses/b1/5,урок,200,да,2026-08-17T22:46:46.931Z,да,,на себя,3,2,11,"Подробный рассказ о прошлом опыте — урок 5, уровень B1 | RusoFácilapp"
https://rusofacilapp.com/ru/courses/b1/7,урок,200,да,2026-08-17T22:46:47.155Z,да,,на себя,3,2,9,"Русская культура и традиции — урок 7, уровень B1 | RusoFácilapp"
https://rusofacilapp.com/ru/courses/b1/8,урок,200,да,2026-08-17T22:46:47.286Z,да,,на себя,3,2,11,"Написание писем и официальных сообщений — урок 8, уровень B1"
https://rusofacilapp.com/ru/courses/b1/10,урок,200,да,2026-08-17T22:46:55.018Z,да,,на себя,3,2,12,Глаголы движения с приставками в-/вы-: вход и выход — урок 10 (B1)
https://rusofacilapp.com/ru/courses/b1/9,урок,200,да,2026-08-17T22:46:54.016Z,да,,на себя,3,2,7,Глаголы движения с приставками при-/у-: прибытие и отъезд
https://rusofacilapp.com/ru/courses/b1/14,урок,200,да,2026-08-17T22:46:55.632Z,да,,на себя,3,2,10,Приставочные глаголы движения: повторение и переносные значения
https://rusofacilapp.com/ru/courses/b1/13,урок,200,да,2026-08-17T22:46:55.391Z,да,,на себя,3,2,9,Глаголы движения с приставками про-/до-: движение мимо и до цели
https://rusofacilapp.com/ru/courses/b1/11,урок,200,да,2026-08-17T22:46:55.189Z,да,,на себя,3,2,12,Глаголы движения с приставками под-/от-: приближение и удаление
https://rusofacilapp.com/ru/courses/b1/16,урок,200,да,2026-08-17T22:46:55.872Z,да,,на себя,3,2,12,Вид глагола в будущем времени: совершенный и несовершенный
https://rusofacilapp.com/ru/courses/b1/12,урок,200,да,2026-08-17T22:46:55.290Z,да,,на себя,3,2,10,Глаголы движения с приставкой пере-: пересечение и переезд
https://rusofacilapp.com/ru/courses/b1/15,урок,200,да,2026-08-17T22:46:55.727Z,да,,на себя,3,2,8,Вид глагола в прошедшем времени: совершенный и несовершенный
https://rusofacilapp.com/ru/courses/b1/17,урок,200,да,2026-08-17T22:46:55.967Z,да,,на себя,3,2,12,"Вид инфинитива после модальных глаголов — урок 17, уровень B1"
https://rusofacilapp.com/ru/courses/b1/18,урок,200,да,2026-08-17T22:46:56.064Z,да,,на себя,3,2,9,Вид глагола при отрицании и повторяющемся действии — урок 18 (B1)
https://rusofacilapp.com/ru/courses/b1/20,урок,200,да,2026-08-17T22:46:56.243Z,да,,на себя,3,2,13,Страдательные причастия: настоящего и прошедшего времени
